Hour,Temperature,Humidity,Gas Level,Day_Number
6:00,15.12,65.42,18.31,33
7:00,18.73,63.12,25.74,33
8:00,14.1,70.74,17.94,33
9:00,20.8,70.22,26.82,33
10:00,18.77,65.7,21.05,33
11:00,15.04,57.13,34.02,33
12:00,18.61,68.28,31.64,33
13:00,20.18,46.68,41.88,33
14:00,26.05,37.89,32.97,33
15:00,23.01,40.53,38.51,33
16:00,26.49,43.4,44.72,33
17:00,20.56,29.06,47.37,33
18:00,22.86,39.99,31.14,33
19:00,22.92,48.12,38.51,33
20:00,19.27,41.4,31.25,33
21:00,16.02,45.99,33.04,33
22:00,20.01,40.94,25.97,33
23:00,18.4,55.99,18.77,33
0:00,20.78,54.11,35.23,34
1:00,17.33,65.06,20.58,34
2:00,14.83,61.14,28.65,34
3:00,17.0,73.86,10.74,34
4:00,16.06,71.4,23.66,34
5:00,14.0,68.34,25.36,34
6:00,15.95,54.92,26.7,34
7:00,19.58,60.25,12.3,34
8:00,18.35,63.03,23.13,34
9:00,18.79,76.13,13.93,34
10:00,19.13,57.59,28.08,34
11:00,22.67,54.66,20.22,34
12:00,16.13,48.41,27.93,34
13:00,16.64,49.94,35.36,34
14:00,23.61,53.88,29.83,34
15:00,16.75,45.07,30.18,34
16:00,20.57,50.95,32.38,34
17:00,19.45,43.38,33.66,34
18:00,22.06,26.37,27.95,34
19:00,15.71,47.51,22.71,34
20:00,16.15,52.45,29.92,34
21:00,23.44,36.72,22.1,34
22:00,15.43,44.64,29.87,34
23:00,18.98,47.19,21.1,34
0:00,16.71,43.74,34.44,35
1:00,11.2,54.85,34.35,35
2:00,14.86,57.27,30.2,35
3:00,15.94,65.19,20.71,35
4:00,13.95,70.06,22.85,35
5:00,15.31,57.33,21.19,35
6:00,12.39,72.53,25.81,35
7:00,14.39,77.71,14.75,35
8:00,13.94,73.77,29.53,35
9:00,14.81,68.64,19.35,35
10:00,16.32,65.42,24.07,35
11:00,20.86,62.2,40.31,35
12:00,18.14,60.31,30.33,35
13:00,17.21,49.55,36.13,35
14:00,25.11,46.33,32.75,35
15:00,23.14,32.19,24.75,35
16:00,25.26,53.59,44.98,35
17:00,20.35,38.11,34.85,35
18:00,19.84,52.06,41.54,35
19:00,15.87,33.32,35.02,35
20:00,18.92,35.91,20.39,35
21:00,23.0,46.39,21.73,35
22:00,18.3,65.61,20.46,35
23:00,17.61,56.06,15.05,35
