Hour,Temperature,Humidity,Gas Level,Day_Number
6:00,16.74,56.59,14.84,33
7:00,19.74,74.38,17.17,33
8:00,20.93,67.36,17.41,33
9:00,21.88,63.95,18.05,33
10:00,21.23,66.6,17.94,33
11:00,23.01,62.58,18.07,33
12:00,23.84,59.37,18.68,33
13:00,22.34,58.07,19.18,33
14:00,23.88,55.6,19.55,33
15:00,24.25,57.18,19.68,33
16:00,25.3,56.09,20.19,33
17:00,24.64,60.4,19.47,33
18:00,23.25,64.48,18.74,33
19:00,22.09,69.42,18.09,33
20:00,22.8,64.07,18.71,33
21:00,21.41,70.12,17.91,33
22:00,21.24,73.81,17.91,33
23:00,21.65,77.78,17.59,33
0:00,19.93,75.59,17.44,34
1:00,19.77,73.41,16.78,34
2:00,19.18,70.82,16.34,34
3:00,19.56,70.28,16.69,34
4:00,17.47,66.95,14.86,34
5:00,18.95,60.4,14.67,34
6:00,17.21,56.32,15.3,34
7:00,20.06,71.89,16.84,34
8:00,19.95,69.43,16.87,34
9:00,21.91,70.87,18.0,34
10:00,21.42,64.41,18.8,34
11:00,23.02,65.08,18.57,34
12:00,22.6,58.73,18.82,34
13:00,24.1,60.57,18.65,34
14:00,24.32,52.38,19.68,34
15:00,23.63,48.06,19.66,34
16:00,24.63,59.65,20.03,34
17:00,23.77,59.45,20.25,34
18:00,24.8,65.16,20.12,34
19:00,23.86,60.13,17.86,34
20:00,22.76,69.31,18.45,34
21:00,22.65,71.0,18.94,34
22:00,21.94,71.42,17.2,34
23:00,21.76,81.48,16.83,34
0:00,20.66,72.97,16.98,35
1:00,20.12,69.5,17.13,35
2:00,20.89,72.17,16.09,35
3:00,19.2,69.0,15.87,35
4:00,18.32,64.84,15.68,35
5:00,18.03,59.02,14.65,35
6:00,17.05,54.73,14.69,35
7:00,20.66,73.31,16.92,35
8:00,21.85,70.66,17.16,35
9:00,21.25,66.17,18.64,35
10:00,21.46,63.57,17.76,35
11:00,22.05,63.69,18.8,35
12:00,23.6,60.7,19.64,35
13:00,23.15,61.65,19.04,35
14:00,23.93,53.73,20.6,35
15:00,24.85,54.65,20.71,35
16:00,23.74,55.12,19.58,35
17:00,23.52,60.87,19.51,35
18:00,22.37,66.53,19.79,35
19:00,23.38,67.1,18.51,35
20:00,22.9,75.47,19.65,35
21:00,21.99,72.73,17.59,35
22:00,21.81,68.56,17.98,35
23:00,22.11,76.71,16.19,35
