Hour,Temperature,Humidity,Gas Level,Day_Number
6:00,20.62,88.43,17.11,33
7:00,21.96,79.68,17.36,33
8:00,20.2,79.39,17.32,33
9:00,21.85,77.78,18.9,33
10:00,22.75,84.25,18.48,33
11:00,22.16,77.55,17.8,33
12:00,22.76,74.79,18.87,33
13:00,24.78,76.14,19.54,33
14:00,24.76,72.75,20.14,33
15:00,25.51,71.33,19.86,33
16:00,24.33,65.02,20.34,33
17:00,25.66,66.01,19.75,33
18:00,22.89,67.84,19.14,33
19:00,24.32,68.61,18.73,33
20:00,23.1,70.67,18.53,33
21:00,22.17,71.65,18.12,33
22:00,22.68,69.15,17.75,33
23:00,20.64,68.8,17.71,33
0:00,23.61,75.64,18.38,34
1:00,21.43,80.37,17.57,34
2:00,21.14,78.06,18.07,34
3:00,19.99,79.22,17.35,34
4:00,21.32,79.41,17.61,34
5:00,20.49,81.37,17.37,34
6:00,20.06,85.2,17.41,34
7:00,21.45,82.61,16.8,34
8:00,22.71,80.2,18.4,34
9:00,20.51,78.11,18.4,34
10:00,21.79,79.24,17.76,34
11:00,23.62,76.64,18.39,34
12:00,23.23,70.77,17.82,34
13:00,22.91,67.53,18.99,34
14:00,24.57,74.5,19.15,34
15:00,25.16,68.0,19.6,34
16:00,26.92,68.33,19.67,34
17:00,25.19,70.07,19.25,34
18:00,23.48,59.51,18.97,34
19:00,24.63,67.91,19.12,34
20:00,21.36,70.48,18.51,34
21:00,22.32,67.66,17.7,34
22:00,21.97,73.29,17.59,34
23:00,21.96,72.65,17.77,34
0:00,23.02,70.86,18.3,35
1:00,22.34,77.4,17.0,35
2:00,21.53,76.48,18.6,35
3:00,20.72,81.73,17.29,35
4:00,20.86,82.32,17.4,35
5:00,20.56,82.9,17.33,35
6:00,19.3,84.58,17.19,35
7:00,22.1,82.7,17.11,35
8:00,21.04,79.98,17.84,35
9:00,22.12,79.17,17.5,35
10:00,22.47,81.1,18.35,35
11:00,23.2,75.54,18.05,35
12:00,23.5,74.85,18.67,35
13:00,24.35,69.59,19.16,35
14:00,25.83,69.98,19.44,35
15:00,26.06,74.26,19.79,35
16:00,26.31,68.96,19.98,35
17:00,23.86,63.8,19.48,35
18:00,23.58,62.39,19.11,35
19:00,22.66,67.03,18.9,35
20:00,21.73,68.7,18.77,35
21:00,22.77,71.62,18.53,35
22:00,22.09,70.01,17.59,35
23:00,21.11,74.44,17.94,35
