Hour,Temperature,Humidity,Gas Level,Day_Number
6:00,11.82,58.82,12.2,33
7:00,14.07,56.67,20.64,33
8:00,19.9,68.48,20.64,33
9:00,25.47,73.2,32.17,33
10:00,16.1,64.46,21.45,33
11:00,10.09,65.9,45.22,33
12:00,12.17,67.25,32.0,33
13:00,22.35,70.67,29.91,33
14:00,20.71,58.75,35.56,33
15:00,15.58,66.54,33.16,33
16:00,19.58,51.72,39.34,33
17:00,18.09,63.67,42.01,33
18:00,28.93,64.86,34.13,33
19:00,25.94,39.24,31.99,33
20:00,15.65,44.45,19.82,33
21:00,16.62,42.69,28.19,33
22:00,13.51,43.67,23.78,33
23:00,12.96,35.7,24.68,33
0:00,12.25,36.69,37.67,34
1:00,13.48,42.6,24.15,34
2:00,19.5,49.6,20.38,34
3:00,11.0,35.09,25.23,34
4:00,6.46,48.24,17.77,34
5:00,13.54,46.64,21.09,34
6:00,13.67,53.71,0.51,34
7:00,12.09,65.66,12.25,34
8:00,17.13,63.73,23.54,34
9:00,13.4,70.9,14.17,34
10:00,17.23,58.47,10.85,34
11:00,10.97,72.18,23.43,34
12:00,19.85,61.6,27.04,34
13:00,23.88,51.75,30.11,34
14:00,17.2,70.49,33.41,34
15:00,19.57,73.85,27.46,34
16:00,24.71,59.39,38.71,34
17:00,17.8,67.97,24.35,34
18:00,27.42,59.62,31.04,34
19:00,15.06,43.25,23.56,34
20:00,17.04,47.1,28.81,34
21:00,12.62,51.11,21.65,34
22:00,11.7,37.15,24.26,34
23:00,14.67,26.04,28.75,34
0:00,19.39,37.23,36.67,35
1:00,21.52,43.56,32.94,35
2:00,16.41,38.0,30.71,35
3:00,18.48,45.77,24.6,35
4:00,21.26,50.77,22.85,35
5:00,13.36,57.15,21.85,35
6:00,13.01,44.79,21.81,35
7:00,7.43,50.96,18.88,35
8:00,15.56,65.09,23.21,35
9:00,19.33,64.36,21.82,35
10:00,15.16,55.35,35.13,35
11:00,18.85,69.53,34.38,35
12:00,16.41,67.83,30.27,35
13:00,22.84,52.12,35.17,35
14:00,15.53,62.64,34.85,35
15:00,22.3,65.79,37.86,35
16:00,26.97,78.41,31.98,35
17:00,21.59,64.46,34.49,35
18:00,20.21,48.95,33.13,35
19:00,20.76,44.65,37.01,35
20:00,13.89,33.99,30.87,35
21:00,22.62,36.32,30.26,35
22:00,14.77,38.3,15.5,35
23:00,13.55,42.89,18.08,35
